,Unnamed: 0.1,Unnamed: 0,School Name,Coordinates,Address,School Type,latitude,longitude,District,Address3
117,,117,مدرسة ٣٥٢ الابتدائية للبنات,,"QRQ2+F44, Al Mouharabi, Ishbiliyah, Riyadh 13226",Primary school,24.7886309,46.8000191, Al Mouharabi, Al Mouharabi
118,,118,Al Rissalah International Schools,,"PM4R+XJ6، Al taleem, Riyadh 12242",School,24.7074175,46.691218, Riyadh 12242, Riyadh 12242
119,,119,Alrissalah International School - Alwazarat,,"Prince Abdulrahman Bin Abdulaziz St, Al Wizarat, Riyadh 12626",School,24.6715432,46.708997, Al Wizarat, Al Wizarat
120,,120,مدارس اضواء الرياض النموذجية بنين,,"Al Sheikh Jaber Al Ahmad Al Sabah, Al Qadisiyyah, Riyadh 13252",School,24.8108249,46.8090162, Al Qadisiyyah, Al Qadisiyyah
121,,121,Resalet Alhuda International Schools,,"طريق النصر، العزيزية بجوار بنك الإنماء, 14511, Riyadh 14515",School,24.5883339,46.7623146, 14511, 14511
122,,122,مدارس المتقدمة الأهلية - مجمع الابتكارية2,,"Qalaat Al Foustat, Ishbiliyah, Riyadh 13226",School,24.796316,46.8036607, Ishbiliyah, Ishbiliyah
123,,123,مركز الرسالة للفتيات,,"8366 Umm Salam, King Fahd, Riyadh 12274",School,24.7507679,46.6717627, King Fahd, King Fahd
124,,124,مدرسة,,"RQ7X+HV9, Al Yarmuk, Riyadh 13252",School,24.8139041,46.7994497, Al Yarmuk, Al Yarmuk
125,,125,مدرسة,,"RQ7X+HV9, Al Yarmuk, Riyadh 13252",School,24.8139141,46.7994497, Al Yarmuk, Al Yarmuk
126,,126,Al Rissalah International Schools,,"PM4R+XJ6، Al taleem, Riyadh 12242",School,24.7074175,46.691218, Riyadh 12242, Riyadh 12242
127,,127,مدارس اضواء الرياض النموذجية بنين,,"Al Sheikh Jaber Al Ahmad Al Sabah, Al Qadisiyyah, Riyadh 13252",School,24.8108249,46.8090162, Al Qadisiyyah, Al Qadisiyyah
128,,128,Alrissalah International School - Alwazarat,,"Prince Abdulrahman Bin Abdulaziz St, Al Wizarat, Riyadh 12626",School,24.6715432,46.708997, Al Wizarat, Al Wizarat
129,,129,Resalet Alhuda International Schools,,"طريق النصر، العزيزية بجوار بنك الإنماء, 14511, Riyadh 14515",School,24.5883339,46.7623146, 14511, 14511
130,,130,Horizon International School,,"Abdullah Alanqari St, Al Wurud, Riyadh 12252",School,24.7247629,46.6850794, Al Wurud, Al Wurud
131,,131,مجمع آفاق السويدي للبنين والبنات,,"Badi Az Zaman Al Hamathani, Az Zahrah, Riyadh 12983",Private educational institution,24.5815978,46.645451, Az Zahrah, Az Zahrah
132,,132,مدرسة,,"8504، 3112 Ibn Al Mirathi, Al Marwah, Riyadh 14722",High school,24.5474433,46.6702908, Al Marwah, Al Marwah
133,,133,مدرسة,,"HHJX+G9F, Ar Rabbah, الربوة، Riyadh 14921",High school,24.581441,46.5981333, Ar Rabbah, Ar Rabbah
134,,134,روضة الرائدة للتعليم,,"4511 الصمان, As Suwaidi, Riyadh 12786",School,24.6001341,46.669295, As Suwaidi, As Suwaidi
135,,135,مدرسه,,"7935 Wadi Al Lijam, Uhud، 3431, Riyadh 14732",Middle school,24.4983929,46.6400097, Uhud، 3431, Uhud، 3431
136,,136,مجمع مدارس رحاب المعرفة الاهلية,,"مدارس رحاب المعرفة الأهلية، 7868 Al Hawaselah, Al Yarmuk, Riyadh 13251",School,24.8156544,46.7901, Al Yarmuk, Al Yarmuk
137,,137,Riyadh Schools,,"الامير فهد بن سلمان بن عبدالعزيز،, An Namudhajiyah, Riyadh 12731",School,24.6583445,46.6914841, An Namudhajiyah, An Namudhajiyah
138,,138,مدارس الحرمين,,"4232, Al Murabba, Riyadh 12613",School,24.6551224,46.7101651, Al Murabba, Al Murabba
139,,139,School,,"RCRA4190، 4190 الملك فيصل، 6559، حي, Al Murabba, Riyadh 12613",School,24.6552087,46.7098372, Al Murabba, Al Murabba
140,,140,مدارس الحرمين,,"4232, Al Murabba, Riyadh 12613",School,24.6552087,46.7098372, Al Murabba, Al Murabba
141,,141,Schools Private glory,,"خلف قصر القلعة للإحتفالات، شارع عائشة بنت أبي بكر, Dhahrat Al Badi'ah, Riyadh 12981",School,24.5980495,46.6452232, Dhahrat Al Badi'ah, Dhahrat Al Badi'ah
142,,142,مدارس الأقصى الأهلية,,"3998 Zarga Alyamamah, 6444, Al Murabba, 6444, Riyadh 12613",School,24.6544761,46.7080371, 6444, 6444
143,,143,مدارس جيل المجد العالمية(Girl Building),,"7015 Abdullah Ibn Az zayyat, Umm Al Hamam Al Sharqi, Riyadh 12321",School,24.6840535,46.6648525, Umm Al Hamam Al Sharqi, Umm Al Hamam Al Sharqi
144,,144,Anwar Almajd International School,,"8736 At Tuyur, Al Maather, Riyadh 12721",School,24.6740624,46.6613578, Al Maather, Al Maather
145,,145,Al-Faisaliah Private Schools,,"الضباب، المربع, Riyadh",High school,24.6571513,46.7047062, Riyadh, Riyadh
146,,146,المربع,,"MP36+P7H, Al Murabba, Riyadh 12613",Elementary school,24.654317,46.7104322, Al Murabba, Al Murabba
147,,147,School,,"RCRA4190، 4190 الملك فيصل، 6559، حي, Al Murabba, Riyadh 12613",School,24.6552087,46.7098372, Al Murabba, Al Murabba
148,,148,مدارس المنهل الاهلية قسم البنات,,"حي, المربع،, RCRA4111, 4111 Zarga Alyamamah, 6652،, Riyadh 12613",School,24.6562629,46.7090792, المربع،, المربع،
149,,149,مدارس الحرمين,,"4232, Al Murabba, Riyadh 12613",School,24.6551224,46.7101651, Al Murabba, Al Murabba
150,,150,Elite International School,,"MMMW+795, Ibn Al Muhtasib, Al Olaya, Riyadh 12221",International school,24.6831446,46.695688, Ibn Al Muhtasib, Ibn Al Muhtasib
151,,151,مدارس المنهل,,"6610 شعبة بن الورد, 4128, Riyadh 12613",School,24.6551741,46.7098447, 4128, 4128
152,,152,Al-Faisaliah Private Schools,,"الضباب، المربع, Riyadh",High school,24.6571513,46.7047062, Riyadh, Riyadh
153,,153,Al-Faisaliah Private Schools,,"الضباب، المربع, Riyadh",High school,24.6571528,46.7047062, Riyadh, Riyadh
154,,154,Mohammed Al Manea Elementary School,,"7531 Saud Abdullah Ash Shammari, Ghirnatah, Riyadh 13241",School,24.789691,46.7322336, Ghirnatah, Ghirnatah
155,,155,Alfaisalia High School مدارس الفيصلية الثانوية,,"3792 Prince Farhan Bin Saud Bin Megrin, 6728, Al Murabba, Riyadh 12613",School,24.6569123,46.7048354, 6728, 6728
156,,156,Al-Amakin International School,,"MP43+M94, Al Saadah, Al Murabba, Riyadh 12613",School,24.6566426,46.7031518, Al Saadah, Al Saadah
157,,157,مدارس الفيصلية الاهلية قسم البنات,,"3528 Imam Abdullah Bin Faisal Bin Turki St, Al Murabba, 6376, Riyadh 12613",School,24.65387,46.7034538, Al Murabba, Al Murabba
158,,158,Alfaisalia Primary School,,"3792 Prince Farhan Bin Saud Bin Megrin, Al Murabba, Riyadh 12613",School,24.6568963,46.7052793, Al Murabba, Al Murabba
159,,159,Al-Faisaliah Private Schools,,"الضباب، المربع, Riyadh",High school,24.6571513,46.7047062, Riyadh, Riyadh
160,,160,Alfaisalia High School مدارس الفيصلية الثانوية,,"3792 Prince Farhan Bin Saud Bin Megrin, 6728, Al Murabba, Riyadh 12613",School,24.6569123,46.7048354, 6728, 6728
161,,161,Alfaisalia Primary School,,"3792 Prince Farhan Bin Saud Bin Megrin, Al Murabba, Riyadh 12613",School,24.6568963,46.7052793, Al Murabba, Al Murabba
162,,162,Al-Amakin International School,,"MP43+M94, Al Saadah, Al Murabba, Riyadh 12613",School,24.6566426,46.7031518, Al Saadah, Al Saadah
163,,163,273 Elementary School - Girl section,,"QPWW+88H, Yusuf Ibn Abdulsamad, Ghirnatah, Riyadh 13242",School,24.7958226,46.7455625, Yusuf Ibn Abdulsamad, Yusuf Ibn Abdulsamad
164,,164,Mohammed Al Manea Elementary School,,"7531 Saud Abdullah Ash Shammari, Ghirnatah, Riyadh 13241",School,24.789691,46.7322336, Ghirnatah, Ghirnatah
165,,165,School,,"RCRA4190، 4190 الملك فيصل، 6559، حي, Al Murabba, Riyadh 12613",School,24.6552087,46.7098372, Al Murabba, Al Murabba
166,,166,Sehab Al Elem Int'l Schools مدارس سحاب العلم العالمية,,"RQ2R+R25, Al Muqdah, Al Yarmuk, Riyadh 13251",School,24.8020116,46.7898171, Al Muqdah, Al Muqdah
167,,167,ابتدائية الرواد الأهليه - اشبيلية,,"6866 4204 الهملة, Al Yarmuk, Riyadh 13251",School,24.8066704,46.7973437, Al Yarmuk, Al Yarmuk
168,,168,مدارس التنوير الأهلية للبنات,,"6526 Al Khandaq, Al Yarmuk, Riyadh 13243",School,24.7958759,46.7730133, Al Yarmuk, Al Yarmuk
169,,169,مجمع مدارس حكومية,,"RR72+W2J, Al Yarmuk, Riyadh 13252",School,24.8148295,46.7997052, Al Yarmuk, Al Yarmuk
170,,170,Abi Omaamah Albaahili Elementary School,,"3595 Al Maghzal, Al Yarmuk, Riyadh 13251",Elementary school,24.8054938,46.7913173, Al Yarmuk, Al Yarmuk
171,,171,مدارس المنر الاهليه للبنات,,"Al Malisan, Al Yarmuk, Riyadh 13251",School,24.8040363,46.7874119, Al Yarmuk, Al Yarmuk
172,,172,مدرسة الفضيل بن عياض الابتدائية,,"7860 مراكشى،, Al Yarmuk، 2676, Riyadh 13251",School,24.815587,46.7823274, Al Yarmuk، 2676, Al Yarmuk، 2676
173,,173,مجمع مدارس رحاب المعرفة الاهلية,,"مدارس رحاب المعرفة الأهلية، 7868 Al Hawaselah, Al Yarmuk, Riyadh 13251",School,24.8156544,46.7901, Al Yarmuk, Al Yarmuk
174,,174,مدارس المتقدمة الأهلية - حي القادسية,,"7875، القادسية، 3116،, Riyadh 13252",School,24.8234122,46.8047273, Riyadh 13252, Riyadh 13252
175,,175,مدرسة خديجة بنت خويلد,,"4019, 6931, Al Qadisiyyah, Riyadh 13252",School,24.8152396,46.8128893, 6931, 6931
176,,176,Elementary Khalid bin Zaid,,"3687, 6801, Al Qadisiyyah, Riyadh 13252",School,24.8140818,46.8097297, 6801, 6801
177,,177,ابتدائية عبد الله بن حكيم,,"RRF4+2M9، القادسية،, Riyadh",School,24.8225464,46.8064276, Riyadh, Riyadh
178,,178,مدارس اضواء الرياض النموذجية بنين,,"Al Sheikh Jaber Al Ahmad Al Sabah, Al Qadisiyyah, Riyadh 13252",School,24.8108249,46.8090162, Al Qadisiyyah, Al Qadisiyyah
179,,179,مدرسة الحسن بن علي الثانوية,,"3410 8472 الدوم, Al Janadiriyah, Riyadh 13611",High school,24.8101733,46.8598766, Al Janadiriyah, Al Janadiriyah
180,,180,مدرسة درة النسائية بالجنادرية,,"RV65+9VV، Unnamed Road, Al Janadriyyah, Riyadh 13611",School,24.8109926,46.8593701, Al Janadriyyah, Al Janadriyyah
181,,181,Ahmad,,"7249, 8226 Al Yasmin 3367, Riyadh 13611",School,24.8083051,46.8588992, 8226 Al Yasmin 3367, 8226 Al Yasmin 3367
182,,182,Hassan bin Sufyan Intermediate School,,"7350, Al Janadriyyah, Riyadh 13611",School,24.7998828,46.8623274, Al Janadriyyah, Al Janadriyyah
183,,183,مدرسة شريح القاضي الابتدائية,,"8416 الياسمين، 3483, Al Janadriyyah, Riyadh 13611",School,24.8099936,46.8603291, Al Janadriyyah, Al Janadriyyah
184,,184,Sixty-third elementary school after Almaitan Girls 263,,"7838 السليمانية, Al Janadriyyah, Riyadh 13611",School,24.8055237,46.8558026, Al Janadriyyah, Al Janadriyyah
185,,185,موقع مخصص ابتدائي بنات لم ينشأ,,"RVG4+FH, Al Janadriyyah, Riyadh 13614",Elementary school,24.8261929,46.8561359, Al Janadriyyah, Al Janadriyyah
186,,186,مدارس المشرقية الاهلية,,"4664 رقم 80, Al Janadriyyah، RTJA8119، 8119, Riyadh 13612",School,24.8240658,46.8819822, Al Janadriyyah، RTJA8119، 8119, Al Janadriyyah، RTJA8119، 8119
187,,187,An Nazim Secondary School,,"8644 Arbal, Al Nadwa, Riyadh 14814",Preparatory school,24.8243452,46.8893944, Al Nadwa, Al Nadwa
188,,188,ثانوية حي النظيم,,"RVFR+W2Q, Ash Sharq, Riyadh 14814",High school,24.824843,46.8898013, Ash Sharq, Ash Sharq
189,,189,Intermediate School 151 Girls,,"8076, 3654, Al Nadwa, Riyadh 14814",School,24.8193395,46.8920313, 3654, 3654
190,,190,ابتدائية الصحابه بالنظيم,,"2912, Al Nadwa، 7574-7468 البواردي،, Riyadh 14816",School,24.7944082,46.8990214, Al Nadwa، 7574-7468 البواردي،, Al Nadwa، 7574-7468 البواردي،
191,,191,مدرسة حي النظيم الابتدائية,,"3553 Al Atwah, Al Nadwa, Riyadh 14814",Elementary school,24.8157329,46.8905848, Al Nadwa, Al Nadwa
192,,192,الابتدائية ٢٣١ النظيم,,"RV5Q+6F8, Al Nadwa, Riyadh 14814",School,24.808049,46.8883992, Al Nadwa, Al Nadwa
193,,193,مدرسة قديمة,,"RV6W+C52, Al Nadwa, Riyadh 14814",Elementary school,24.811005,46.895095, Al Nadwa, Al Nadwa
194,,194,مدارس مداد البيان الاهلية,,"4062 Al Mina, Al Nadwa, Riyadh 14813",School,24.8057501,46.8749875, Al Nadwa, Al Nadwa
195,,195,مدرسة جابر بن سمرة الابتدائية,,"2732 Al Aslami, Al Nadwa, Riyadh 14814",Elementary school,24.8140081,46.8825316, Al Nadwa, Al Nadwa
196,,196,مدرسة جابر بن سمرة الابتدائية,,"2732 Al Aslami, Al Nadwa, Riyadh 14814",Elementary school,24.8140133,46.8825316, Al Nadwa, Al Nadwa
197,,197,المدرسة الإبتدائية 288 للبنات,,"QQH4+PGW, Al Hamra, Riyadh 13217",Elementary school,24.7793711,46.7560205, Al Hamra, Al Hamra
198,,198,Riyadh Najed Schools,,"Imam Abdullah Ibn Saud Ibn Abdulaziz Rd, Al Hamra, Riyadh 13216",School,24.7762036,46.7358187, Al Hamra, Al Hamra
199,,199,مجمع مدارس بنات,,"QQH4+FMC, Al Hamra, Riyadh 13217",School,24.7786856,46.7563313, Al Hamra, Al Hamra
200,,200,Alhambra Riyadh,,"QQH6+9H4, Al Hamra, Riyadh 13217",Middle school,24.7783868,46.7611687, Al Hamra, Al Hamra
201,,201,مدرسة روضة 55,,"QQH4+MG4, Al Hamra, Riyadh 13217",Preschool,24.7791295,46.7560255, Al Hamra, Al Hamra
202,,202,Al Awedah femail Quran school,,"3056, 6594, Al Hamra, Riyadh 13217",School,24.7731053,46.7586468, 6594, 6594
203,,203,مدارس اشبيليا الأهلية للبنات,,"2969 Antakyah, Ishbiliyah, Riyadh 13225",School,24.7839486,46.7754978, Ishbiliyah, Ishbiliyah
204,,204,Pioneers princes schools,,"3006 العماسية، 6551, Ishbiliyah, Riyadh 13226",School,24.7858199,46.7940351, Ishbiliyah, Ishbiliyah
205,,205,ابتدائية رافع بن خديج,,"حي, اشبيلية،, RFBA2750, 2750 Al Kaf, 7231،, Riyadh 13225",Elementary school,24.7874301,46.7730005, اشبيلية،, اشبيلية،
206,,206,Seville School of Government,,"8019 Al Tawilah, 4343, King Faisal Dt., Riyadh 13215",School,24.7651711,46.7821621, 4343, 4343
207,,207,School,,"QQVX+QCV, Ishbiliyah, Riyadh 13226",High school,24.7944962,46.7982475, Ishbiliyah, Ishbiliyah
208,,208,ابتدائية الرواد الأهليه - اشبيلية,,"6866 4204 الهملة, Al Yarmuk, Riyadh 13251",School,24.8066704,46.7973437, Al Yarmuk, Al Yarmuk
209,,209,المسار المصري بنات - مدارس الرواد - أشبيليا,,"QQWX+463 حي, Ishbiliyah, Riyadh 13226",School,24.7952544,46.7977432, Ishbiliyah, Ishbiliyah
210,,210,Dar Al-Quds,,"QQ33+73R, Ath Thakhi, Jerusalem, Riyadh 13214",Religious school,24.7532317,46.7523531, Ath Thakhi, Ath Thakhi
211,,211,مدرسة ابتدائية نوفل بن الحارث بنين,,"QQ64+6X9, Jerusalem, Riyadh 13214",Elementary school,24.7605583,46.7568634, Jerusalem, Jerusalem
212,,212,Nibras Schools,,"2898 Prince Muhammad Ibn Saud Ibn Abdul Aziz, 7040, Jerusalem, 2892, Riyadh 13214",School,24.7491658,46.7467425, 7040, 7040
213,,213,Fifteen elementary school Koran EXTRA discount,,"QP4W+FP3, Shabib Al Laithi, Jerusalem, Riyadh 13214",School,24.7561397,46.746512, Shabib Al Laithi, Shabib Al Laithi
214,,214,AlQuds High School for Boys,,"Ibn Sukainah, Jerusalem, Riyadh 13214",High school,24.7569984,46.742807, Jerusalem, Jerusalem
215,,215,المتوسطة الخامسة والثمانون بالرياض,,"7797 عمارة البغدادي، 2742, Jerusalem, Riyadh 13214",Middle school,24.7563595,46.745934, Jerusalem, Jerusalem
216,,216,مدارس رياض الأنطلاقة - فرع القدس,,"Muhammad Al Doumiati, Jerusalem, Riyadh 13214",School,24.7457921,46.7495188, Jerusalem, Jerusalem
217,,217,Sehab Al Elem Int'l Schools مدارس سحاب العلم العالمية,,"RQ2R+R25, Al Muqdah, Al Yarmuk, Riyadh 13251",School,24.8020116,46.7898171, Al Muqdah, Al Muqdah
218,,218,مدارس نون العلم الأهلية,,"Ibn Abi Jumuah, Jerusalem, Riyadh 13214",School,24.7497648,46.7594653, Jerusalem, Jerusalem
219,,219,مدرسة الملك فيصل الابتدائية للبنين,,"QQ98+2CR, King Faisal Dt., Riyadh 13215",Elementary school,24.7674196,46.7659623, King Faisal Dt., King Faisal Dt.
220,,220,مدرسه الابتكاريه حي الملك فيصل,,"QQC4+HHH, Khalid Ibn Al Walid St, Al Hamra, Riyadh 13217",School,24.7714424,46.7561855, Khalid Ibn Al Walid St, Khalid Ibn Al Walid St
221,,221,مدارس الابتكارية الأهلية,,"حي, Al Sawadi, King Faisal Dt., Riyadh 13215",School,24.7581408,46.7693841, Al Sawadi, Al Sawadi
222,,222,المدرسة الابتدائية ١٩٥,,"7624 وادي الاملاح, King Faisal Dt., Riyadh 13215",Elementary school,24.7624687,46.7659842, King Faisal Dt., King Faisal Dt.
223,,223,مدرسة ١٩٥ المتوسطة للبنات,,"2779 Al Shehab Al Nashaoui, King Faisal Dt., حي, 7702, Riyadh 13215",Middle school,24.7622532,46.7667007, King Faisal Dt., King Faisal Dt.
224,,224,Fifteen elementary school Koran EXTRA discount,,"QP4W+FP3, Shabib Al Laithi, Jerusalem, Riyadh 13214",School,24.7561397,46.746512, Shabib Al Laithi, Shabib Al Laithi
225,,225,المتوسطة الخامسة والثمانون بالرياض,,"7797 عمارة البغدادي، 2742, Jerusalem, Riyadh 13214",Middle school,24.7563595,46.745934, Jerusalem, Jerusalem
226,,226,مدرسة المورد الأهلية قسم الابتدائي,,"2718-2752 Shaikh Abdulaziz Ibn Abdulrahman Ibn Bishr, Al Khaleej, Riyadh 13223",School,24.7732279,46.7834344, Al Khaleej, Al Khaleej
227,,227,مدارس المتقدمة الأهلية - حي الخليج,,"Shaikh Abdulaziz Ibn Abdulrahman Ibn Bishr, Al Khaleej, Riyadh 13224",Private educational institution,24.7846454,46.8019367, Al Khaleej, Al Khaleej
228,,228,مدرسة المورد الأهلية قسم المتوسط,,"2686 Shaikh Abdulaziz Ibn Abdulrahman Ibn Bishr, Al Khaleej, Riyadh 13223",School,24.7730606,46.7831599, Al Khaleej, Al Khaleej
229,,229,مدارس المورد الأهلية,,"2670 Shaikh Abdulaziz Ibn Abdulrahman Ibn Bishr, Al Khaleej, Riyadh 13223",School,24.772645,46.7825213, Al Khaleej, Al Khaleej
230,,230,مدرسة ٢٨٣ ابتدائية بنات,,"2832 Ibn Ibrahim Al Faqih, Al Khaleej, Riyadh 13223",Elementary school,24.7711804,46.7845696, Al Khaleej, Al Khaleej
231,,231,Falah National School for Girls,,"6189 عبدالرحمن الناصر، الخليج الرياض 13223 3342 Abd Al Rahman Al Naser, 3342, Al Khaleej, Riyadh 13223",School,24.758549,46.7892598, 3342, 3342
232,,232,مدارس علوم الرياض بحي الخليج - أقسام البنات,,"Shaikh Abdulaziz Ibn Abdulrahman Ibn Bishr, Al Khaleej, Riyadh 13224",Private educational institution,24.7851455,46.8026868, Al Khaleej, Al Khaleej
233,,233,Riyadh Science Private Schools,,"Harith Ibn Ammar, Al Khaleej, Riyadh 13224",Private educational institution,24.785271,46.8044755, Al Khaleej, Al Khaleej
234,,234,مدرسة الونباسة,,"QQ6Q+H2M, Al Khaleej, Riyadh 13223",School,24.7614511,46.7872604, Al Khaleej, Al Khaleej
235,,235,مدارس الإمام الشافعي الأهلية,,"PQPJ+H5V, Ar Rawdah, Riyadh 13211",School,24.7364939,46.7801376, Ar Rawdah, Ar Rawdah
236,,236,303 Elementary School for Girls,,"3823 ابراهيم العفيصان، الروضة الرياض 13213 8332 Ibrahim Al Ufaysan, 8332, Ar Rawdah, Riyadh 13213",School,24.7480559,46.7664035, 8332, 8332
237,,237,مدرس متابعة وتأسيس,,"PQQ2+CMW حي, Ar Rawdah, Riyadh 13213",Elementary school,24.7386059,46.751401, Ar Rawdah, Ar Rawdah
238,,238,مدارس خلية العلم الأهلية,,"7995-8011 Dir Al Balh, Ar Rawdah, Riyadh 13213",School,24.7446509,46.7716755, Ar Rawdah, Ar Rawdah
239,,239,Al Rawdah Primary School,,"PQC8+VHR, Tamim Ibn Abi Al Futuh, Ar Rawdah, Riyadh 13211",School,24.7222473,46.7660871, Tamim Ibn Abi Al Futuh, Tamim Ibn Abi Al Futuh
240,,240,Blossoms International School Riyadh,,"District, Rawdah-3, Mohammed Ibn, Uthaimain Street, King Faisal Dt., villa No.9, Riyadh 13215",School,24.7591875,46.7842648, Rawdah-3, Rawdah-3
